Workclass,Education,Marital_Status,Relationship
 Private, Some-college, Married-civ-spouse, Husband
 Private, 11th, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Other-relative
 Private, Some-college, Never-married, Own-child
 Private, Some-college, Widowed, Other-relative
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Doctorate, Divorced, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Masters, Never-married, Not-in-family
 Private, Some-college, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, Some-college, Married-civ-spouse, Husband
 Private, Bachelors, Widowed, Not-in-family
 Private, Bachelors, Never-married, Own-child
 Private, HS-grad, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, 10th, Never-married, Unmarried
 Private, HS-grad, Never-married, Own-child
 Private, Some-college, Widowed, Unmarried
 Private, Bachelors, Never-married, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, Masters, Married-civ-spouse, Husband
 Private, 5th-6th, Never-married, Not-in-family
 Private, Masters, Married-civ-spouse, Husband
 Private, 11th, Never-married, Own-child
 Private, Assoc-voc, Never-married, Not-in-family
 Private, Masters, Married-civ-spouse, Husband
 Private, 9th, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Wife
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Widowed, Unmarried
 Private, 11th, Separated, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Widowed, Unmarried
 Private, 5th-6th, Married-civ-spouse, Other-relative
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Bachelors, Married-AF-spouse, Wife
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, 11th, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Widowed, Not-in-family
 Private, HS-grad, Never-married, Unmarried
 Private, 9th, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, Bachelors, Widowed, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Unmarried
 Private, Masters, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, 11th, Divorced, Own-child
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Some-college, Divorced, Unmarried
 Private, HS-grad, Divorced, Unmarried
 Private, Some-college, Never-married, Unmarried
 Private, HS-grad, Divorced, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Assoc-voc, Divorced, Unmarried
 Private, Masters, Married-civ-spouse, Husband
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, Assoc-voc, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Unmarried
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, HS-grad, Separated, Not-in-family
 Private, 10th, Never-married, Own-child
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Wife
 Private, Some-college, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, Bachelors, Divorced, Unmarried
 Private, Assoc-acdm, Divorced, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Doctorate, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Other-relative
 Private, Assoc-voc, Divorced, Not-in-family
 Private, 10th, Divorced, Not-in-family
 Private, HS-grad, Divorced, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Own-child
 Private, Bachelors, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Prof-school, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Never-married, Not-in-family
 Private, HS-grad, Divorced, Not-in-family
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Own-child
 Private, 9th, Divorced, Not-in-family
 Private, Some-college, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Unmarried
 Private, Bachelors, Never-married, Not-in-family
 Private, 12th, Married-spouse-absent, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Assoc-voc, Married-civ-spouse, Wife
 Private, 11th, Never-married, Own-child
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, 9th, Never-married, Unmarried
 Private, HS-grad, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Wife
 Private, HS-grad, Divorced, Not-in-family
 Private, HS-grad, Divorced, Unmarried
 Private, HS-grad, Never-married, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Prof-school, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Widowed, Not-in-family
 Private, Doctorate, Married-civ-spouse, Husband
 Private, 10th, Never-married, Unmarried
 Private, HS-grad, Married-civ-spouse, Wife
 Private, Bachelors, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Unmarried
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, Some-college, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, 11th, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Never-married, Own-child
 Private, HS-grad, Never-married, Own-child
 Private, Some-college, Divorced, Unmarried
 Private, Bachelors, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, 11th, Never-married, Own-child
 Private, Bachelors, Never-married, Not-in-family
 Private, Some-college, Never-married, Own-child
 Private, HS-grad, Divorced, Unmarried
 Private, Some-college, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Wife
 Private, HS-grad, Separated, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, HS-grad, Widowed, Not-in-family
 Private, 12th, Married-spouse-absent, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Wife
 Private, Prof-school, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, 9th, Married-civ-spouse, Wife
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Own-child
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-spouse-absent, Own-child
 Private, HS-grad, Separated, Unmarried
 Private, HS-grad, Divorced, Not-in-family
 Private, 7th-8th, Married-civ-spouse, Husband
 Private, 1st-4th, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, 11th, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Wife
 Private, Some-college, Never-married, Not-in-family
 Private, Assoc-acdm, Separated, Unmarried
 Private, Assoc-acdm, Married-civ-spouse, Wife
 Private, HS-grad, Never-married, Unmarried
 Private, Masters, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, 9th, Married-spouse-absent, Unmarried
 Private, Masters, Never-married, Unmarried
 Private, Assoc-acdm, Divorced, Not-in-family
 Private, HS-grad, Divorced, Unmarried
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Not-in-family
 Private, Bachelors, Divorced, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Unmarried
 Private, Bachelors, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Assoc-acdm, Divorced, Unmarried
 Private, HS-grad, Never-married, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, Bachelors, Never-married, Not-in-family
 Private, Some-college, Divorced, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Not-in-family
 Private, Bachelors, Divorced, Unmarried
 Private, Prof-school, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, 10th, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Widowed, Not-in-family
 Private, Some-college, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, Prof-school, Divorced, Not-in-family
 Private, Some-college, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Own-child
 Private, HS-grad, Never-married, Not-in-family
 Private, Assoc-voc, Divorced, Unmarried
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Unmarried
 Private, Bachelors, Divorced, Not-in-family
 Private, HS-grad, Widowed, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Widowed, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Bachelors, Never-married, Own-child
 Private, Some-college, Divorced, Own-child
 Private, HS-grad, Never-married, Other-relative
 Private, HS-grad, Married-civ-spouse, Wife
 Private, Some-college, Never-married, Own-child
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-spouse-absent, Other-relative
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, Masters, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, 10th, Widowed, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, HS-grad, Divorced, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Divorced, Unmarried
 Private, HS-grad, Widowed, Unmarried
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Wife
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Divorced, Unmarried
 Private, HS-grad, Never-married, Not-in-family
 Private, HS-grad, Never-married, Not-in-family
 Private, Assoc-acdm, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, Bachelors, Married-civ-spouse, Wife
 Private, Bachelors, Never-married, Not-in-family
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Masters, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, Bachelors, Married-civ-spouse, Husband
 Private, Assoc-voc, Never-married, Not-in-family
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, Some-college, Never-married, Own-child
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, 11th, Married-civ-spouse, Husband
 Private, HS-grad, Never-married, Not-in-family
 Private, Bachelors, Never-married, Not-in-family
 Private, Assoc-voc, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
 Private, HS-grad, Married-civ-spouse, Husband
